334745,55125,14389,3986,1355,409600,40.7359034201,-73.9946767145
225910,144175,27155,9384,2976,409600,40.7359034251,-73.9957525288
236183,128558,34067,7836,2956,409600,40.7359034251,-73.9957525288
258921,117077,27613,5066,923,409600,40.7359034251,-73.9957525288
232611,108855,47563,14481,6090,409600,40.7359034251,-73.9957525288
201164,98368,51985,42236,15847,409600,40.7359034301,-73.9968283431
225488,78878,64115,33540,7579,409600,40.7359034301,-73.9968283431
330610,51371,20815,5758,1046,409600,40.7359034301,-73.9968283431
196631,101492,63231,39516,8730,409600,40.7359034301,-73.9968283431
215454,110098,78593,4371,1084,409600,40.7359034351,-73.9979041574
311256,78458,18496,928,462,409600,40.7359034351,-73.9979041574
230962,107718,67715,2475,730,409600,40.7359034351,-73.9979041574
203304,125350,57532,17786,5628,409600,40.7359034351,-73.9979041574
190787,133583,59533,20084,5613,409600,40.7359034401,-73.9989799716
179176,101982,77956,37354,13132,409600,40.7359034401,-73.9989799716
201929,157065,36795,10025,3786,409600,40.7359034401,-73.9989799716
193407,135142,55233,20542,5276,409600,40.7359034401,-73.9989799716
250739,64289,45019,33702,15851,409600,40.7359034451,-74.0000557859
172222,111089,86439,32901,6949,409600,40.7359034451,-74.0000557859
199164,109546,78358,18007,4525,409600,40.7359034451,-74.0000557859
247816,103059,41863,12783,4079,409600,40.7359034451,-74.0000557859
121115,173230,98160,14468,2627,409600,40.7359034501,-74.0011316002
166005,186801,48684,6998,1112,409600,40.7359034501,-74.0011316002
191015,119579,80411,14826,3769,409600,40.7359034501,-74.0011316002
184957,169731,48548,5543,821,409600,40.7359034501,-74.0011316002
156378,136576,95485,16985,4176,409600,40.7359034551,-74.0022074144
240466,135423,28221,4132,1358,409600,40.7359034551,-74.0022074144
268200,106668,28420,5075,1237,409600,40.7359034551,-74.0022074144
182997,139958,63498,18610,4537,409600,40.7359034551,-74.0022074144
247007,85459,55697,18154,3283,409600,40.7359034601,-74.0032832287
249956,115575,36906,5898,1265,409600,40.7359034601,-74.0032832287
231862,132372,37784,6559,1023,409600,40.7359034601,-74.0032832287
218009,150393,35869,4497,832,409600,40.7359034601,-74.0032832287
140859,165500,82513,11846,8882,409600,40.7359034651,-74.004359043
182844,138095,72854,14643,1164,409600,40.7359034651,-74.004359043
154597,198518,45845,8826,1814,409600,40.7359034651,-74.004359043
182371,134079,59966,25201,7983,409600,40.7359034651,-74.004359043
111755,136151,101807,45019,14868,409600,40.7359034701,-74.0054348573
222133,91768,53663,40376,1660,409600,40.7359034701,-74.0054348573
221379,49866,71968,51886,14501,409600,40.7359034701,-74.0054348573
281964,87709,25928,9157,4842,409600,40.7359034701,-74.0054348573
139155,132577,91560,35896,10412,409600,40.7359034751,-74.0065106715
116110,144853,106028,37200,5409,409600,40.7359034751,-74.0065106715
227083,112280,50283,15134,4820,409600,40.7359034751,-74.0065106715
245657,105119,41814,12851,4159,409600,40.7359034751,-74.0065106715
164793,139670,66127,29551,9459,409600,40.735903485,-74.0086623001
270450,76820,44148,14206,3976,409600,40.735903485,-74.0086623001
119296,138223,97209,38656,16216,409600,40.735903485,-74.0086623001
235609,131697,32578,7649,2067,409600,40.735903485,-74.0086623001
197573,139049,54815,13678,4485,409600,40.73590348,-74.0075864858
139323,183435,67985,17118,1739,409600,40.73590348,-74.0075864858
220391,99574,66803,17737,5095,409600,40.73590348,-74.0075864858
301081,79876,23358,4399,886,409600,40.73590348,-74.0075864858
265235,90112,30152,17475,6626,409600,40.73590349,-74.0097381144
172873,132730,69311,27926,6760,409600,40.73590349,-74.0097381144
304397,61764,30645,10313,2481,409600,40.73590349,-74.0097381144
246875,82000,47656,24511,8558,409600,40.73590349,-74.0097381144
240148,156287,10148,2710,307,409600,40.7365158452,-73.9742358571
279787,111348,12573,3839,2053,409600,40.7365158452,-73.9742358571
318120,56820,20067,11844,2749,409600,40.7365158452,-73.9742358571
188288,201064,13749,4810,1689,409600,40.7365158452,-73.9742358571
362947,37198,8139,1100,216,409600,40.7365158502,-73.9753116813
368120,29899,9107,2022,452,409600,40.7365158502,-73.9753116813
289584,56117,37278,19274,7347,409600,40.7365158502,-73.9753116813
359194,48939,1212,195,60,409600,40.7365158502,-73.9753116813
311109,77794,16995,3281,421,409600,40.7365158552,-73.9763875054
342528,51461,12775,2265,571,409600,40.7365158552,-73.9763875054
259809,103004,40510,4586,1691,409600,40.7365158552,-73.9763875054
324923,46778,25680,10263,1956,409600,40.7365158552,-73.9763875054
250889,64977,58232,28467,7035,409600,40.7365158602,-73.9774633296
205522,87080,59051,40787,17160,409600,40.7365158602,-73.9774633296
269226,61472,46042,22632,10228,409600,40.7365158602,-73.9774633296
287936,52667,44239,19955,4803,409600,40.7365158602,-73.9774633296
172436,110271,102562,20263,4068,409600,40.7365158652,-73.9785391538
309411,83789,11514,4072,814,409600,40.7365158652,-73.9785391538
107998,111118,68359,99040,23085,409600,40.7365158652,-73.9785391538
152695,114354,94940,17882,29729,409600,40.7365158652,-73.9785391538
110641,115737,91156,63062,29004,409600,40.7365158702,-73.979614978
194568,138988,62221,11439,2384,409600,40.7365158702,-73.979614978
242932,97145,45760,17640,6123,409600,40.7365158702,-73.979614978
170924,106166,77971,43819,10720,409600,40.7365158702,-73.979614978
215640,143985,37291,9589,3095,409600,40.7365158752,-73.9806908021
171090,155268,71947,9889,1406,409600,40.7365158752,-73.9806908021
251333,115719,39037,2880,631,409600,40.7365158752,-73.9806908021
207861,137261,51583,10448,2447,409600,40.7365158752,-73.9806908021
226026,144986,28275,7332,2981,409600,40.7365158802,-73.9817666263
341650,34657,23158,7820,2315,409600,40.7365158802,-73.9817666263
287815,84381,25228,11125,1051,409600,40.7365158802,-73.9817666263
286365,92103,23168,5699,2265,409600,40.7365158802,-73.9817666263
310349,70237,14597,6911,7506,409600,40.7365158852,-73.9828424505
267406,133238,6950,1575,431,409600,40.7365158852,-73.9828424505
231287,147219,21460,7166,2468,409600,40.7365158852,-73.9828424505
194594,102174,65308,34286,13238,409600,40.7365158852,-73.9828424505
277250,103099,24812,3868,571,409600,40.7365158902,-73.9839182747
293295,91165,17347,5032,2761,409600,40.7365158902,-73.9839182747
282964,77205,29822,13075,6534,409600,40.7365158902,-73.9839182747
241994,143036,21444,2534,592,409600,40.7365158902,-73.9839182747
206227,136802,44402,17230,4939,409600,40.7365158952,-73.9849940988
339575,48759,15216,3675,2375,409600,40.7365158952,-73.9849940988
297093,54399,38859,15383,3866,409600,40.7365158952,-73.9849940988
198808,131537,65337,5183,8735,409600,40.7365158952,-73.9849940988
203281,128795,55389,17861,4274,409600,40.7365159002,-73.986069923
139383,182517,68742,16043,2915,409600,40.7365159002,-73.986069923
165590,161722,67968,12083,2237,409600,40.7365159002,-73.986069923
233033,122224,38839,11502,4002,409600,40.7365159002,-73.986069923
184646,188436,27372,4074,5072,409600,40.7365159052,-73.9871457472
322167,80149,6032,963,289,409600,40.7365159052,-73.9871457472
258336,133758,14670,2245,591,409600,40.7365159052,-73.9871457472
254048,127830,25310,1921,491,409600,40.7365159052,-73.9871457472
322453,77101,7789,1494,763,409600,40.7365159101,-73.9882215714
249113,101733,50270,6414,2070,409600,40.7365159101,-73.9882215714
276170,105876,18743,3952,4859,409600,40.7365159101,-73.9882215714
280953,86993,29075,10363,2216,409600,40.7365159101,-73.9882215714
267115,114385,20082,6423,1595,409600,40.7365159151,-73.9892973956
284853,96074,19603,5729,3341,409600,40.7365159151,-73.9892973956
335104,41842,21742,8066,2846,409600,40.7365159151,-73.9892973956
285479,97765,19995,4197,2164,409600,40.7365159151,-73.9892973956
332496,50086,15681,8220,3117,409600,40.7365159201,-73.9903732197
256785,52410,42550,38140,19715,409600,40.7365159201,-73.9903732197
260677,120772,21622,5210,1319,409600,40.7365159201,-73.9903732197
233173,44562,54190,56969,20706,409600,40.7365159201,-73.9903732197
300774,83350,17767,7002,707,409600,40.7365159251,-73.9914490439
251230,125812,20559,7209,4790,409600,40.7365159251,-73.9914490439
257162,120761,26283,4341,1053,409600,40.7365159251,-73.9914490439
282811,101431,21668,2892,798,409600,40.7365159251,-73.9914490439
248855,127264,27160,5475,846,409600,40.7365159301,-73.9925248681
202056,77256,44647,52798,32843,409600,40.7365159301,-73.9925248681
287298,91048,20851,9637,766,409600,40.7365159301,-73.9925248681
211128,137164,47179,11770,2359,409600,40.7365159301,-73.9925248681
317052,73746,13609,3453,1740,409600,40.7365159351,-73.9936006923
312665,70628,12877,9601,3829,409600,40.7365159351,-73.9936006923
334346,59396,11663,2890,1305,409600,40.7365159351,-73.9936006923
285101,96308,21007,5140,2044,409600,40.7365159351,-73.9936006923
227537,109628,48650,15902,7883,409600,40.7365159401,-73.9946765164
201578,150101,37937,14614,5370,409600,40.7365159401,-73.9946765164
294795,81181,25882,5822,1920,409600,40.7365159401,-73.9946765164
224328,143568,31763,7015,2926,409600,40.7365159401,-73.9946765164
176627,170947,43392,13602,5032,409600,40.7365159451,-73.9957523406
153221,182519,56372,13544,3944,409600,40.7365159451,-73.9957523406
227428,150844,24327,5216,1785,409600,40.7365159451,-73.9957523406
158760,205718,33670,8935,2517,409600,40.7365159451,-73.9957523406
331810,52052,20394,5156,188,409600,40.7365159501,-73.9968281648
199250,83768,105422,18042,3118,409600,40.7365159501,-73.9968281648
259258,70743,68702,9783,1114,409600,40.7365159501,-73.9968281648
289756,60988,26714,15147,16995,409600,40.7365159501,-73.9968281648
349313,41220,12934,4049,2084,409600,40.7365159551,-73.997903989
307232,54232,31366,14080,2690,409600,40.7365159551,-73.997903989
283119,59304,45664,18854,2659,409600,40.7365159551,-73.997903989
295299,63189,35658,13334,2120,409600,40.7365159551,-73.997903989
189616,102558,83276,29590,4560,409600,40.7365159601,-73.9989798131
245153,65690,47076,23307,28374,409600,40.7365159601,-73.9989798131
241343,89822,38844,16779,22812,409600,40.7365159601,-73.9989798131
177093,112211,82565,33655,4076,409600,40.7365159601,-73.9989798131
293567,88354,20696,5261,1722,409600,40.7365159651,-74.0000556373
162983,116791,100922,26509,2395,409600,40.7365159651,-74.0000556373
248615,98240,54515,6843,1387,409600,40.7365159651,-74.0000556373
239738,126259,35833,6561,1209,409600,40.7365159651,-74.0000556373
197224,132757,75946,2870,803,409600,40.7365159701,-74.0011314615
367118,29003,5794,5514,2171,409600,40.7365159701,-74.0011314615
179922,189714,31897,5349,2718,409600,40.7365159701,-74.0011314615
251072,124304,30685,2859,680,409600,40.7365159701,-74.0011314615
200892,148534,43894,12479,3801,409600,40.7365159751,-74.0022072857
141389,140797,82803,31562,13049,409600,40.7365159751,-74.0022072857
143245,193558,57606,12066,3125,409600,40.7365159751,-74.0022072857
113753,170547,82144,32868,10288,409600,40.7365159751,-74.0022072857
244823,122312,31831,8265,2369,409600,40.7365159801,-74.0032831099
166756,99699,106846,26510,9789,409600,40.7365159801,-74.0032831099
126480,136935,115519,22944,7722,409600,40.7365159801,-74.0032831099
276178,84913,28875,13803,5831,409600,40.7365159801,-74.0032831099
218624,117431,48577,19196,5772,409600,40.7365159851,-74.004358934
147579,161499,94034,5321,1167,409600,40.7365159851,-74.004358934
206589,144418,44504,10804,3285,409600,40.7365159851,-74.004358934
176437,144244,62065,20421,6433,409600,40.7365159851,-74.004358934
318902,55862,28053,5162,1621,409600,40.7365159901,-74.0054347582
261888,85069,43277,14858,4508,409600,40.7365159901,-74.0054347582
296358,53376,40134,14887,4845,409600,40.7365159901,-74.0054347582
271378,67040,60590,8470,2122,409600,40.7365159901,-74.0054347582
139990,141999,85334,30423,11854,409600,40.736515995,-74.0065105824
150616,172227,64282,13724,8751,409600,40.736515995,-74.0065105824
292507,94671,19064,1716,1642,409600,40.736515995,-74.0065105824
214770,130884,48912,11809,3225,409600,40.736515995,-74.0065105824
199945,136167,52571,15470,5447,409600,40.736516005,-74.0086622308
267727,64067,47731,22639,7436,409600,40.736516005,-74.0086622308
197247,152688,52478,6263,924,409600,40.736516005,-74.0086622308
132324,113946,87151,58460,17719,409600,40.736516005,-74.0086622308
179184,217384,11479,1203,350,409600,40.73651601,-74.0097380549
337869,65626,5661,384,60,409600,40.73651601,-74.0097380549
191220,176562,33762,6131,1925,409600,40.73651601,-74.0097380549
212516,171283,21458,4170,173,409600,40.73651601,-74.0097380549
162472,156643,66236,18247,6002,409600,40.736516,-74.0075864066
193187,168125,45586,2545,157,409600,40.736516,-74.0075864066
140342,189325,66595,11246,2092,409600,40.736516,-74.0075864066
229359,128493,31140,14075,6533,409600,40.736516,-74.0075864066
236572,153288,13950,4563,1227,409600,40.7371283652,-73.9742354708
290611,92602,21610,3804,973,409600,40.7371283652,-73.9742354708
329959,52462,20390,5308,1481,409600,40.7371283652,-73.9742354708
180584,200741,23256,3545,1474,409600,40.7371283652,-73.9742354708
179134,129830,97688,2383,565,409600,40.7371283702,-73.9753113049
370864,33107,5034,461,134,409600,40.7371283702,-73.9753113049
237695,105010,65293,1243,359,409600,40.7371283702,-73.9753113049
236853,136544,33930,1634,639,409600,40.7371283702,-73.9753113049
130326,197435,76274,5197,368,409600,40.7371283752,-73.9763871389
206725,148191,52541,1721,422,409600,40.7371283752,-73.9763871389
117697,268486,22433,805,179,409600,40.7371283752,-73.9763871389
176718,177452,52969,1972,489,409600,40.7371283752,-73.9763871389
272907,118449,16720,1167,357,409600,40.7371283852,-73.9785388071
308058,52944,39411,8423,764,409600,40.7371283852,-73.9785388071
311813,81806,13624,1966,391,409600,40.7371283852,-73.9785388071
192017,116411,77414,20113,3645,409600,40.7371283852,-73.9785388071
253494,95050,46239,10494,4323,409600,40.7371283902,-73.9796146412
304032,83346,13598,6597,2027,409600,40.7371283902,-73.9796146412
326047,68440,12899,1443,771,409600,40.7371283902,-73.9796146412
274604,76572,44846,11492,2086,409600,40.7371283902,-73.9796146412
290808,100988,15056,2087,661,409600,40.7371283952,-73.9806904753
239068,136115,31210,2310,897,409600,40.7371283952,-73.9806904753
282877,113349,12108,1079,187,409600,40.7371283952,-73.9806904753
249140,118955,37078,3419,1008,409600,40.7371283952,-73.9806904753
233924,123484,43402,7289,1501,409600,40.7371284002,-73.9817663093
254244,105196,38719,9094,2347,409600,40.7371284002,-73.9817663093
202223,114143,66929,20981,5324,409600,40.7371284002,-73.9817663093
317108,66978,20241,4436,837,409600,40.7371284002,-73.9817663093
202817,178777,24129,3286,591,409600,40.7371284052,-73.9828421434
204539,163971,35821,4007,1262,409600,40.7371284052,-73.9828421434
204294,167570,33219,3939,578,409600,40.7371284052,-73.9828421434
216953,152131,35927,2886,1703,409600,40.7371284052,-73.9828421434
317651,81101,9724,877,247,409600,40.7371284102,-73.9839179775
256159,111835,38075,2761,770,409600,40.7371284102,-73.9839179775
180346,144607,76232,7166,1249,409600,40.7371284102,-73.9839179775
343772,57746,7054,836,192,409600,40.7371284102,-73.9839179775
260411,111462,30542,5417,1768,409600,40.7371284152,-73.9849938116
189260,129153,65937,20712,4538,409600,40.7371284152,-73.9849938116
179229,124098,70684,27517,8072,409600,40.7371284152,-73.9849938116
230730,124091,41291,9793,3695,409600,40.7371284152,-73.9849938116
210189,105086,22646,32672,39007,409600,40.7371284202,-73.9860696457
152960,144418,85727,22789,3706,409600,40.7371284202,-73.9860696457
161854,111981,23664,31378,80723,409600,40.7371284202,-73.9860696457
126569,128806,131769,18215,4241,409600,40.7371284202,-73.9860696457
199128,142432,50551,13955,3534,409600,40.7371284251,-73.9871454798
227866,121337,43814,12853,3730,409600,40.7371284251,-73.9871454798
242828,116812,37672,10470,1818,409600,40.7371284251,-73.9871454798
249770,105473,34560,16377,3420,409600,40.7371284251,-73.9871454798
233737,150531,21072,3865,395,409600,40.7371284301,-73.9882213138
199089,162507,41052,6134,818,409600,40.7371284301,-73.9882213138
177095,190184,33244,7875,1202,409600,40.7371284301,-73.9882213138
248051,146879,12714,1501,455,409600,40.7371284301,-73.9882213138
201236,179565,26012,2123,664,409600,40.7371284351,-73.9892971479
157436,152947,76872,19607,2738,409600,40.7371284351,-73.9892971479
202484,122225,55189,26629,3073,409600,40.7371284351,-73.9892971479
236650,161738,9048,1703,461,409600,40.7371284351,-73.9892971479
99090,200321,79213,23597,7379,409600,40.7371284401,-73.990372982
253528,117162,30988,5865,2057,409600,40.7371284401,-73.990372982
200450,164978,36317,6134,1721,409600,40.7371284401,-73.990372982
177104,194043,27501,7182,3770,409600,40.7371284401,-73.990372982
275044,107515,21204,4939,898,409600,40.7371284451,-73.9914488161
190664,146048,61492,8728,2668,409600,40.7371284451,-73.9914488161
228128,158775,17991,3970,736,409600,40.7371284451,-73.9914488161
243574,114216,34562,13133,4115,409600,40.7371284451,-73.9914488161
233538,146556,23596,4443,1467,409600,40.7371284501,-73.9925246502
203232,151847,42191,10515,1815,409600,40.7371284501,-73.9925246502
273383,126681,7720,1393,423,409600,40.7371284501,-73.9925246502
210981,153958,34431,7814,2416,409600,40.7371284501,-73.9925246502
251129,126716,25592,4627,1536,409600,40.7371284551,-73.9936004842
280414,102235,23855,2102,994,409600,40.7371284551,-73.9936004842
238920,131875,35671,2630,504,409600,40.7371284551,-73.9936004842
277748,115922,12306,2358,1266,409600,40.7371284551,-73.9936004842
223406,80816,61026,31958,12394,409600,40.7371284601,-73.9946763183
236065,114258,52506,5750,1021,409600,40.7371284601,-73.9946763183
259156,91687,45926,10939,1892,409600,40.7371284601,-73.9946763183
227073,98848,57491,22550,3638,409600,40.7371284601,-73.9946763183
256837,104624,34756,10543,2840,409600,40.7371284651,-73.9957521524
180944,155925,61245,9249,2237,409600,40.7371284651,-73.9957521524
236507,127388,34106,9833,1766,409600,40.7371284651,-73.9957521524
165320,202303,31099,7662,3216,409600,40.7371284651,-73.9957521524
241960,144072,18311,3241,2016,409600,40.7371284701,-73.9968279865
195876,174080,30839,6754,2051,409600,40.7371284701,-73.9968279865
137656,204040,59532,5932,2440,409600,40.7371284701,-73.9968279865
241558,120680,22131,18153,7078,409600,40.7371284701,-73.9968279865
179554,89044,92176,37182,11644,409600,40.7371284751,-73.9979038206
171128,107061,79737,39720,11954,409600,40.7371284751,-73.9979038206
159121,111179,88691,41129,9480,409600,40.7371284751,-73.9979038206
247371,88168,58507,11368,4186,409600,40.7371284751,-73.9979038206
168387,117677,84751,31795,6990,409600,40.7371284801,-73.9989796547
171162,111245,74731,38669,13793,409600,40.7371284801,-73.9989796547
140514,115839,84841,54790,13616,409600,40.7371284801,-73.9989796547
197618,84824,71278,39084,16796,409600,40.7371284801,-73.9989796547
171179,146252,66348,14812,11009,409600,40.7371284851,-74.0000554887
215935,115149,71176,5131,2209,409600,40.7371284851,-74.0000554887
287484,67325,52936,1428,427,409600,40.7371284851,-74.0000554887
249795,109526,42007,6198,2074,409600,40.7371284851,-74.0000554887
316153,83499,9166,629,153,409600,40.7371284901,-74.0011313228
301719,88627,14148,3401,1705,409600,40.7371284901,-74.0011313228
259268,122450,15464,5555,6863,409600,40.7371284901,-74.0011313228
272180,116590,18996,1493,341,409600,40.7371284901,-74.0011313228
124175,171674,80726,25439,7586,409600,40.7371284951,-74.0022071569
180475,155853,61263,10173,1836,409600,40.7371284951,-74.0022071569
217512,116871,60926,11669,2622,409600,40.7371284951,-74.0022071569
212118,97578,82614,13045,4245,409600,40.7371284951,-74.0022071569
207050,145169,44042,10711,2628,409600,40.7371285001,-74.003282991
159168,133572,71104,38506,7250,409600,40.7371285001,-74.003282991
201583,163503,37682,5576,1256,409600,40.7371285001,-74.003282991
171293,150565,67328,17182,3232,409600,40.7371285001,-74.003282991
226930,123540,48830,8614,1686,409600,40.7371285051,-74.0043588251
162854,153232,75671,14121,3722,409600,40.7371285051,-74.0043588251
183298,167495,48921,7900,1986,409600,40.7371285051,-74.0043588251
208203,147963,44356,6997,2081,409600,40.7371285051,-74.0043588251
263228,57996,62362,22906,3108,409600,40.7371285101,-74.0054346592
288323,84773,30895,4415,1194,409600,40.7371285101,-74.0054346592
296006,57473,38977,14191,2953,409600,40.7371285101,-74.0054346592
262511,116716,16071,4931,9371,409600,40.7371285101,-74.0054346592
232727,101052,57610,15005,3206,409600,40.737128515,-74.0065104932
242323,75925,58512,25842,6998,409600,40.737128515,-74.0065104932
208113,120830,64577,12156,3924,409600,40.737128515,-74.0065104932
137548,137372,86978,31110,16592,409600,40.737128515,-74.0065104932
242548,130647,31901,3521,983,409600,40.737128525,-74.0086621614
121794,172530,83855,25901,5520,409600,40.737128525,-74.0086621614
128343,204402,64353,9793,2709,409600,40.737128525,-74.0086621614
202756,135480,50982,16151,4231,409600,40.737128525,-74.0086621614
162602,166071,56384,15467,9076,409600,40.73712852,-74.0075863273
109400,210952,77920,9986,1342,409600,40.73712852,-74.0075863273
171627,117346,115683,3977,967,409600,40.73712852,-74.0075863273
110489,202624,81980,11861,2646,409600,40.73712852,-74.0075863273
337899,62061,8982,514,144,409600,40.73712853,-74.0097379955
275990,95471,34402,3114,623,409600,40.73712853,-74.0097379955
303545,85411,17176,2907,561,409600,40.73712853,-74.0097379955
236544,146089,25802,988,177,409600,40.73712853,-74.0097379955
268041,52398,87887,986,288,409600,40.7377408852,-73.9742350845
362746,39675,5329,1764,86,409600,40.7377408852,-73.9742350845
241744,128853,38236,591,176,409600,40.7377408852,-73.9742350845
230722,138912,38816,1063,87,409600,40.7377408852,-73.9742350845
312359,52836,14795,26033,3577,409600,40.7377408902,-73.9753109284
206674,76290,115315,7062,4259,409600,40.7377408902,-73.9753109284
243866,97349,56179,6665,5541,409600,40.7377408902,-73.9753109284
265968,73902,41999,22083,5648,409600,40.7377408902,-73.9753109284
190995,165634,48209,4541,221,409600,40.7377408952,-73.9763867724
279444,114688,14617,778,73,409600,40.7377408952,-73.9763867724
205007,185346,17771,1201,275,409600,40.7377408952,-73.9763867724
154685,192609,58702,2654,950,409600,40.7377408952,-73.9763867724
236654,133447,37501,1629,369,409600,40.7377409002,-73.9774626164
243699,137599,23670,4210,422,409600,40.7377409002,-73.9774626164
301772,83789,21981,1751,307,409600,40.7377409002,-73.9774626164
109725,237597,48427,7262,6589,409600,40.7377409002,-73.9774626164
271055,107753,22155,6639,1998,409600,40.7377409052,-73.9785384604
218194,96941,61786,25417,7262,409600,40.7377409052,-73.9785384604
240673,127407,34945,5582,993,409600,40.7377409052,-73.9785384604
297207,94630,13560,3429,774,409600,40.7377409052,-73.9785384604
230631,117287,45803,12619,3260,409600,40.7377409102,-73.9796143044
290970,81859,30270,5383,1118,409600,40.7377409102,-73.9796143044
328372,64594,13594,2209,831,409600,40.7377409102,-73.9796143044
287017,85490,30237,5479,1377,409600,40.7377409102,-73.9796143044
239956,111747,33533,18603,5761,409600,40.7377409152,-73.9806901484
202985,122912,52450,21299,9954,409600,40.7377409152,-73.9806901484
245876,114151,41072,5425,3076,409600,40.7377409152,-73.9806901484
253406,95597,40119,16593,3885,409600,40.7377409152,-73.9806901484
257986,104382,37950,8272,1010,409600,40.7377409202,-73.9817659924
129972,130949,106385,39006,3288,409600,40.7377409202,-73.9817659924
168627,108254,92753,35234,4732,409600,40.7377409202,-73.9817659924
154355,137773,84266,28129,5077,409600,40.7377409202,-73.9817659924
158056,143929,82152,20931,4532,409600,40.7377409252,-73.9828418363
218566,147912,31593,10913,616,409600,40.7377409252,-73.9828418363
225195,127141,48048,7936,1280,409600,40.7377409252,-73.9828418363
167538,170526,55167,13110,3259,409600,40.7377409252,-73.9828418363
304612,76185,17168,7351,4284,409600,40.7377409302,-73.9839176803
325570,51687,22113,6290,3940,409600,40.7377409302,-73.9839176803
