redcount,greencount,bluecount,samecount,redgreen,redblue,greenblue,total,lat,lng
76901,253750,53253,854,9102,11,15729,409600,40.7389659402,-73.9774619032
45979,168884,166379,4178,4374,26,19780,409600,40.7389659402,-73.9774619032
16507,279477,68394,29630,5491,24,10077,409600,40.7389659402,-73.9774619032
92793,160225,138133,2119,8028,75,8227,409600,40.7389659402,-73.9774619032
88704,264349,40403,3602,8002,150,4390,409600,40.7389659452,-73.978537767
65506,205750,110389,2093,10885,62,14915,409600,40.7389659452,-73.978537767
20332,226037,121324,23968,10303,75,7561,409600,40.7389659452,-73.978537767
94105,182401,107127,1356,7608,368,16635,409600,40.7389659452,-73.978537767
110537,139529,140808,495,7492,36,10703,409600,40.7389659502,-73.9796136308
192022,119393,72103,2729,6454,258,16641,409600,40.7389659502,-73.9796136308
72692,181107,123920,6396,7694,36,17755,409600,40.7389659502,-73.9796136308
79311,122607,186277,1385,8038,81,11901,409600,40.7389659502,-73.9796136308
147523,65692,182060,2527,5140,258,6400,409600,40.7389659552,-73.9806894946
123413,186862,69622,3032,20455,58,6158,409600,40.7389659552,-73.9806894946
172376,91033,122389,5723,16151,216,1712,409600,40.7389659552,-73.9806894946
88045,77183,201727,21439,12762,1251,7193,409600,40.7389659552,-73.9806894946
173282,88494,121323,1808,19382,79,5232,409600,40.7389659602,-73.9817653584
120147,134480,129887,6548,10459,241,7838,409600,40.7389659602,-73.9817653584
210672,77732,101629,3146,11277,137,5007,409600,40.7389659602,-73.9817653584
60803,120209,184731,26326,13085,276,4170,409600,40.7389659602,-73.9817653584
19520,318248,47091,934,3444,8,20355,409600,40.7389659652,-73.9828412222
98486,178219,106642,6422,7873,66,11892,409600,40.7389659652,-73.9828412222
12402,302394,72329,3371,4169,29,14906,409600,40.7389659652,-73.9828412222
147177,132459,104660,931,5062,18,19293,409600,40.7389659652,-73.9828412222
136141,183997,67197,3333,10044,41,8847,409600,40.7389659702,-73.983917086
63000,144356,179132,3338,8659,46,11069,409600,40.7389659702,-73.983917086
103336,145638,115754,20081,15529,23,9239,409600,40.7389659702,-73.983917086
96737,176437,108665,4169,17742,125,5725,409600,40.7389659702,-73.983917086
132682,138407,120541,2103,12335,48,3484,409600,40.7389659752,-73.9849929498
126869,147061,114410,1574,13124,33,6529,409600,40.7389659752,-73.9849929498
158927,159749,64455,2005,21099,182,3183,409600,40.7389659752,-73.9849929498
198127,153719,27555,1529,25618,58,2994,409600,40.7389659752,-73.9849929498
184997,83051,117294,2072,17297,109,4780,409600,40.7389659801,-73.9860688136
105975,238052,46520,1462,10462,16,7113,409600,40.7389659801,-73.9860688136
124600,182622,80479,9387,7378,181,4953,409600,40.7389659801,-73.9860688136
144457,99543,143630,2902,10266,28,8774,409600,40.7389659801,-73.9860688136
104080,99058,197176,819,5389,108,2970,409600,40.7389659851,-73.9871446774
106883,91195,196634,2031,5218,256,7383,409600,40.7389659851,-73.9871446774
178842,56624,159762,1809,7437,180,4946,409600,40.7389659851,-73.9871446774
180801,62212,156982,1259,5721,129,2496,409600,40.7389659851,-73.9871446774
171645,78672,133434,5986,15960,118,3785,409600,40.7389659901,-73.9882205412
214607,44387,136736,1967,9679,83,2141,409600,40.7389659901,-73.9882205412
157577,29538,208259,3266,8253,290,2417,409600,40.7389659901,-73.9882205412
159270,61803,168861,2365,12460,158,4683,409600,40.7389659901,-73.9882205412
180924,121989,75612,6198,20674,245,3958,409600,40.7389659951,-73.989296405
82325,89741,210454,6164,11829,104,8983,409600,40.7389659951,-73.989296405
201207,47991,140222,1353,15332,176,3319,409600,40.7389659951,-73.989296405
95606,126455,146505,22371,13739,597,4327,409600,40.7389659951,-73.989296405
120833,129805,124744,4253,18052,169,11744,409600,40.7389660001,-73.9903722688
61270,141428,178125,3658,5343,338,19438,409600,40.7389660001,-73.9903722688
74711,203508,100063,2569,16979,61,11709,409600,40.7389660001,-73.9903722688
123198,85867,149775,20152,15120,913,14575,409600,40.7389660001,-73.9903722688
111395,72721,205994,2446,9537,147,7360,409600,40.7389660051,-73.9914481326
171043,42169,176801,3777,11366,222,4222,409600,40.7389660051,-73.9914481326
176428,66360,150382,2197,9911,54,4268,409600,40.7389660051,-73.9914481326
170446,57435,160066,2769,13978,137,4769,409600,40.7389660051,-73.9914481326
168020,150988,58255,3431,20395,126,8385,409600,40.7389660101,-73.9925239964
64181,131482,172486,9262,17709,237,14243,409600,40.7389660101,-73.9925239964
204594,60126,118467,3744,17622,446,4601,409600,40.7389660101,-73.9925239964
68072,176495,122660,9386,18433,266,14288,409600,40.7389660101,-73.9925239964
178984,166772,32327,2111,15243,84,14079,409600,40.7389660151,-73.9935998602
118826,131133,127645,2847,17887,154,11108,409600,40.7389660151,-73.9935998602
199975,90364,93448,1958,20701,485,2669,409600,40.7389660151,-73.9935998602
74209,194544,91198,19468,17640,318,12223,409600,40.7389660151,-73.9935998602
186190,150000,43012,7667,16106,60,6565,409600,40.7389660201,-73.994675724
163797,155173,71635,1794,9842,9,7350,409600,40.7389660201,-73.994675724
133403,104958,147435,6396,3706,121,13581,409600,40.7389660201,-73.994675724
178045,87537,112315,4586,21200,300,5617,409600,40.7389660201,-73.994675724
127361,59725,205621,2540,9886,254,4213,409600,40.7389660251,-73.9957515878
144654,51150,196077,2608,5589,200,9322,409600,40.7389660251,-73.9957515878
148811,117551,116434,2046,9376,489,14893,409600,40.7389660251,-73.9957515878
153693,65858,176146,1926,5454,46,6477,409600,40.7389660251,-73.9957515878
156002,102961,134864,1885,6147,454,7287,409600,40.7389660301,-73.9968274516
94303,166426,134841,2471,8148,514,2897,409600,40.7389660301,-73.9968274516
43661,216160,137861,2057,3851,229,5781,409600,40.7389660301,-73.9968274516
122928,148120,122837,3386,5278,260,6791,409600,40.7389660301,-73.9968274516
180870,118253,84766,1862,6637,130,17082,409600,40.7389660351,-73.9979033154
182508,48320,164896,1972,3414,511,7979,409600,40.7389660351,-73.9979033154
111182,92219,182900,8572,7071,130,7526,409600,40.7389660351,-73.9979033154
100271,156709,132465,3936,6859,404,8956,409600,40.7389660351,-73.9979033154
200329,87220,101988,1451,5286,90,13236,409600,40.7389660401,-73.9989791792
59407,158157,154656,3836,26083,84,7377,409600,40.7389660401,-73.9989791792
59944,152390,167557,13567,8598,166,7378,409600,40.7389660401,-73.9989791792
142165,40335,213831,3450,4602,178,5039,409600,40.7389660401,-73.9989791792
84674,213498,85175,1122,15393,40,9698,409600,40.7389660451,-74.000055043
146355,147582,74693,13313,22346,239,5072,409600,40.7389660451,-74.000055043
27703,239168,97289,19732,11676,52,13980,409600,40.7389660451,-74.000055043
115908,176422,79825,3476,20359,45,13565,409600,40.7389660451,-74.000055043
81289,263990,39310,781,17446,43,6741,409600,40.7389660501,-74.0011309068
42740,177288,161482,6811,10605,98,10576,409600,40.7389660501,-74.0011309068
59252,182520,115256,29707,11807,70,10988,409600,40.7389660501,-74.0011309068
117936,172485,86941,5516,20404,112,6206,409600,40.7389660501,-74.0011309068
191521,129371,65776,2751,17222,19,2940,409600,40.7389660551,-74.0022067706
144015,151440,85946,2598,17774,56,7771,409600,40.7389660551,-74.0022067706
151032,101692,116251,908,37409,20,2288,409600,40.7389660551,-74.0022067706
124824,186157,70726,9372,15848,160,2513,409600,40.7389660551,-74.0022067706
65577,188676,134428,3195,9108,5,8611,409600,40.7389660601,-74.0032826344
117756,186831,72946,6098,20337,68,5564,409600,40.7389660601,-74.0032826344
121438,121641,149177,5071,9456,29,2788,409600,40.7389660601,-74.0032826344
35207,270057,77821,9431,10193,10,6881,409600,40.7389660601,-74.0032826344
70249,241117,71216,1460,12677,108,12773,409600,40.7389660651,-74.0043584982
46400,164740,176632,6869,10285,141,4533,409600,40.7389660651,-74.0043584982
115689,128222,143005,3629,14196,500,4359,409600,40.7389660651,-74.0043584982
88794,101960,178731,23896,11759,351,4109,409600,40.7389660651,-74.0043584982
60340,268552,62330,1720,8394,126,8138,409600,40.7389660701,-74.005434362
70353,292953,30889,6793,5812,32,2768,409600,40.7389660701,-74.005434362
135147,232352,22503,4451,9675,47,5425,409600,40.7389660701,-74.005434362
15665,300780,69055,5100,6937,47,12016,409600,40.7389660701,-74.005434362
63388,281193,38131,9970,10485,9,6424,409600,40.738966075,-74.0065102258
120582,169172,100227,2244,9917,59,7399,409600,40.738966075,-74.0065102258
123804,214673,43456,2191,14962,13,10501,409600,40.738966075,-74.0065102258
200356,160757,29286,3509,11350,16,4326,409600,40.738966075,-74.0065102258
133556,123674,128484,4026,9700,133,10027,409600,40.738966085,-74.0086619534
161818,121026,119080,985,3746,90,2855,409600,40.738966085,-74.0086619534
130169,76117,189243,3016,6088,303,4664,409600,40.738966085,-74.0086619534
64208,180977,153855,2383,3657,349,4171,409600,40.738966085,-74.0086619534
208065,96093,86479,1738,8709,189,8327,409600,40.73896608,-74.0075860896
119922,119462,158880,1308,4157,517,5354,409600,40.73896608,-74.0075860896
101604,137148,150922,6285,6449,862,6330,409600,40.73896608,-74.0075860896
84533,168695,134669,6631,9281,100,5691,409600,40.73896608,-74.0075860896
200901,22943,175849,2654,4598,178,2477,409600,40.73896609,-74.0097378172
123109,151065,42360,71829,20540,103,594,409600,40.73896609,-74.0097378172
75364,90886,224291,6638,7447,36,4938,409600,40.73896609,-74.0097378172
174867,126122,77199,4026,21068,75,6243,409600,40.73896609,-74.0097378172
128646,65741,200359,1125,11886,39,1804,409600,40.7395784402,-73.9731580517
72674,155304,113178,31188,30028,82,7146,409600,40.7395784402,-73.9731580517
132229,146073,92899,1349,33801,22,3227,409600,40.7395784402,-73.9731580517
83030,102711,167970,11877,23610,55,20347,409600,40.7395784402,-73.9731580517
81303,57192,256199,1802,6011,1822,5271,409600,40.7395784452,-73.9742339254
201161,64288,104128,25835,6504,639,7045,409600,40.7395784452,-73.9742339254
149431,70613,104990,70625,6659,1883,5399,409600,40.7395784452,-73.9742339254
121837,88938,177860,3164,8850,1726,7225,409600,40.7395784452,-73.9742339254
144940,14944,241748,609,6028,43,1288,409600,40.7395784552,-73.9763856728
87630,49535,245312,6709,10220,278,9916,409600,40.7395784552,-73.9763856728
181808,39624,169551,2059,12609,478,3471,409600,40.7395784552,-73.9763856728
107068,58248,224958,1912,12204,599,4611,409600,40.7395784552,-73.9763856728
97850,136038,153875,4584,13266,195,3792,409600,40.7395784602,-73.9774615465
31623,111554,251320,1769,5166,34,8134,409600,40.7395784602,-73.9774615465
66824,181286,145027,1199,6460,89,8715,409600,40.7395784602,-73.9774615465
62674,203560,80634,23160,28024,75,11473,409600,40.7395784602,-73.9774615465
75895,314629,11919,557,5009,8,1583,409600,40.7395784652,-73.9785374202
7767,378842,16065,510,1986,11,4419,409600,40.7395784652,-73.9785374202
19723,338839,23564,17651,6545,132,3146,409600,40.7395784652,-73.9785374202
78686,294728,25730,694,4867,102,4793,409600,40.7395784652,-73.9785374202
133983,74594,178702,1195,7625,74,13427,409600,40.7395784702,-73.9796132939
156102,47779,189184,1823,9041,90,5581,409600,40.7395784702,-73.9796132939
136803,66668,185867,1395,7330,72,11465,409600,40.7395784702,-73.9796132939
168440,77707,149068,1030,5534,105,7716,409600,40.7395784702,-73.9796132939
128631,182956,70439,8922,9740,43,8869,409600,40.7395784752,-73.9806891676
161921,164469,56827,1878,13710,136,10659,409600,40.7395784752,-73.9806891676
66838,218970,58149,34325,12050,83,19185,409600,40.7395784752,-73.9806891676
142968,143935,96153,1855,9315,99,15275,409600,40.7395784752,-73.9806891676
192334,187672,11910,561,14150,29,2944,409600,40.7395784802,-73.9817650414
226079,88220,84895,1210,5329,49,3818,409600,40.7395784802,-73.9817650414
129887,176322,70518,22359,9196,57,1261,409600,40.7395784802,-73.9817650414
186788,122500,85450,1140,7698,36,5988,409600,40.7395784802,-73.9817650414
175115,129832,85045,6099,10768,442,2299,409600,40.7395784852,-73.9828409151
182042,58139,141704,8862,14601,221,4031,409600,40.7395784852,-73.9828409151
154684,46986,192415,3150,7970,117,4278,409600,40.7395784852,-73.9828409151
57418,146918,160343,22071,13220,732,8898,409600,40.7395784852,-73.9828409151
161188,135552,94503,594,6810,13,10940,409600,40.7395784902,-73.9839167888
101938,186933,95482,4637,13421,16,7173,409600,40.7395784902,-73.9839167888
132116,128127,104075,20711,16336,28,8207,409600,40.7395784902,-73.9839167888
78594,112637,199362,2485,10694,29,5799,409600,40.7395784902,-73.9839167888
133958,201562,44927,3018,20289,28,5818,409600,40.7395784951,-73.9849926625
162210,159507,56317,12307,13908,101,5250,409600,40.7395784951,-73.9849926625
52863,202995,89215,34230,14977,59,15261,409600,40.7395784951,-73.9849926625
140985,153449,96714,2225,12639,45,3543,409600,40.7395784951,-73.9849926625
169412,142452,56505,3626,20642,56,16907,409600,40.7395785001,-73.9860685362
127709,172155,90011,3860,9433,63,6369,409600,40.7395785001,-73.9860685362
118448,144784,124251,7341,8705,76,5995,409600,40.7395785001,-73.9860685362
117296,193185,73595,1534,16890,45,7055,409600,40.7395785001,-73.9860685362
38386,164534,184116,3598,5003,125,13838,409600,40.7395785051,-73.9871444099
69996,219834,93501,668,10540,58,15003,409600,40.7395785051,-73.9871444099
28526,210484,131290,19940,9940,103,9317,409600,40.7395785051,-73.9871444099
151844,102593,123821,3082,22641,102,5517,409600,40.7395785051,-73.9871444099
184668,55615,139492,8040,16933,286,4566,409600,40.7395785101,-73.9882202836
248736,65846,75126,2736,10787,154,6215,409600,40.7395785101,-73.9882202836
201989,46253,134347,4316,19392,232,3071,409600,40.7395785101,-73.9882202836
185660,48662,151820,4166,13361,165,5766,409600,40.7395785101,-73.9882202836
146510,69573,165265,10419,9355,77,8401,409600,40.7395785151,-73.9892961573
191573,71765,125803,4074,9332,127,6926,409600,40.7395785151,-73.9892961573
190139,33429,167818,2326,11856,251,3781,409600,40.7395785151,-73.9892961573
188153,55116,140754,5761,13167,172,6477,409600,40.7395785151,-73.9892961573
202652,92739,86604,7322,12116,106,8061,409600,40.7395785201,-73.990372031
154148,88079,144493,6464,8094,374,7948,409600,40.7395785201,-73.990372031
204963,58414,119110,4388,16527,220,5978,409600,40.7395785201,-73.990372031
83438,132520,149104,15462,17897,143,11036,409600,40.7395785201,-73.990372031
65765,101166,207158,8347,14200,201,12763,409600,40.7395785251,-73.9914479047
188321,51558,150919,2190,9057,190,7365,409600,40.7395785251,-73.9914479047
159735,41824,179300,13076,11618,307,3740,409600,40.7395785251,-73.9914479047
109769,73844,208797,2142,7468,62,7518,409600,40.7395785251,-73.9914479047
233952,101393,42675,4830,19079,125,7546,409600,40.7395785301,-73.9925237784
158451,118943,101420,5993,14045,712,10036,409600,40.7395785301,-73.9925237784
136458,165776,72420,4975,22037,170,7764,409600,40.7395785301,-73.9925237784
114534,102919,147876,22201,15216,782,6072,409600,40.7395785301,-73.9925237784
151742,170071,58056,2346,10177,64,17144,409600,40.7395785351,-73.9935996521
79013,148627,151891,4859,13060,115,12035,409600,40.7395785351,-73.9935996521
161289,80998,135209,4325,23291,172,4316,409600,40.7395785351,-73.9935996521
56077,196955,99148,22906,21832,120,12562,409600,40.7395785351,-73.9935996521
149689,126249,107561,1444,14741,127,9789,409600,40.7395785401,-73.9946755258
96152,98579,160262,15785,22015,136,16671,409600,40.7395785401,-73.9946755258
197417,50439,134608,5523,18523,256,2834,409600,40.7395785401,-73.9946755258
126062,116342,131848,6735,15588,115,12910,409600,40.7395785401,-73.9946755258
109654,224688,57603,1160,6118,102,10275,409600,40.7395785451,-73.9957513995
122990,89392,172508,898,19762,160,3890,409600,40.7395785451,-73.9957513995
22223,177391,192080,1744,3888,79,12195,409600,40.7395785451,-73.9957513995
144903,108537,141799,1549,6851,115,5846,409600,40.7395785451,-73.9957513995
129465,236495,22471,1591,15349,72,4157,409600,40.7395785501,-73.9968272733
179290,91957,127226,1000,5515,46,4566,409600,40.7395785501,-73.9968272733
95750,155593,137000,3506,11850,62,5839,409600,40.7395785501,-73.9968272733
160993,117897,114301,2229,12583,288,1309,409600,40.7395785501,-73.9968272733
162322,103762,128447,1151,5397,188,8333,409600,40.7395785551,-73.997903147
130335,103074,157014,3301,8685,701,6490,409600,40.7395785551,-73.997903147
122880,44481,221235,13724,3874,1177,2229,409600,40.7395785551,-73.997903147
126358,129574,142113,684,3273,120,7478,409600,40.7395785551,-73.997903147
147544,87987,146236,1317,7993,116,18407,409600,40.7395785601,-73.9989790207
154709,61037,170439,4492,7909,434,10580,409600,40.7395785601,-73.9989790207
126724,52596,211226,3001,5953,533,9567,409600,40.7395785601,-73.9989790207
206195,80977,99548,1422,8604,29,12825,409600,40.7395785601,-73.9989790207
88116,184871,114609,9441,8105,168,4290,409600,40.7395785651,-74.0000548944
134999,86856,158440,14622,7090,407,7186,409600,40.7395785651,-74.0000548944
88018,143189,155666,11123,5056,1050,5498,409600,40.7395785651,-74.0000548944
152903,91600,131230,13933,14848,657,4429,409600,40.7395785651,-74.0000548944
78038,232478,78570,2124,11917,59,6414,409600,40.7395785701,-74.0011307681
74824,194019,79855,12059,39084,50,9709,409600,40.7395785701,-74.0011307681
45559,248637,56124,32046,17852,36,9346,409600,40.7395785701,-74.0011307681
94675,181316,82884,6765,35212,31,8717,409600,40.7395785701,-74.0011307681
180999,109139,68311,5543,35950,22,9636,409600,40.7395785751,-74.0022066418
118253,189658,59149,20302,16532,63,5643,409600,40.7395785751,-74.0022066418
76990,154233,132605,14776,20811,46,10139,409600,40.7395785751,-74.0022066418
138165,136070,79786,4174,28518,27,22860,409600,40.7395785751,-74.0022066418
137056,122891,132123,2441,10044,266,4779,409600,40.7395785801,-74.0032825155
136634,132285,105516,4274,16574,78,14239,409600,40.7395785801,-74.0032825155
130035,80751,173430,3683,10915,58,10728,409600,40.7395785801,-74.0032825155
117673,130404,123104,15542,11506,161,11210,409600,40.7395785801,-74.0032825155
138040,176972,60208,2166,26262,10,5942,409600,40.7395785851,-74.0043583892
128265,147153,110498,4344,13988,13,5339,409600,40.7395785851,-74.0043583892
112814,120833,150981,886,17785,12,6289,409600,40.7395785851,-74.0043583892
136110,155531,90811,3886,19019,69,4174,409600,40.7395785851,-74.0043583892
95537,170574,90650,7236,40655,20,4928,409600,40.739578595,-74.0065101366
117132,139314,125995,3069,17117,22,6951,409600,40.739578595,-74.0065101366
42571,230051,40823,66534,21728,48,7845,409600,40.739578595,-74.0065101366
115512,137395,138606,561,14853,13,2660,409600,40.739578595,-74.0065101366
62886,290065,40034,1789,7239,25,7562,409600,40.73957859,-74.0054342629
22366,326988,40966,7494,7771,1,4014,409600,40.73957859,-74.0054342629
54330,309673,24020,8370,9086,19,4102,409600,40.73957859,-74.0054342629
117264,236783,35524,1721,7623,13,10672,409600,40.73957859,-74.0054342629
134078,34895,230210,716,4605,64,5032,409600,40.739578605,-74.008661884
171222,102052,98427,801,9834,22,27242,409600,40.739578605,-74.008661884
164659,80953,135834,4078,7909,5,16162,409600,40.739578605,-74.008661884
134605,71144,183709,2360,7649,107,10026,409600,40.739578605,-74.008661884
175033,22913,206503,237,2325,37,2552,409600,40.73957861,-74.0097377577
162157,54740,177078,3223,8448,42,3912,409600,40.73957861,-74.0097377577
154995,22163,224846,1145,4988,19,1444,409600,40.73957861,-74.0097377577
104143,84706,194464,3056,13866,184,9181,409600,40.73957861,-74.0097377577
137197,83214,163820,9391,9647,214,6117,409600,40.7395786,-74.0075860103
101235,91961,122799,55453,26941,239,10972,409600,40.7395786,-74.0075860103
162985,73781,144451,2275,17810,87,8211,409600,40.7395786,-74.0075860103
191697,26432,168158,12926,6677,106,3604,409600,40.7395786,-74.0075860103
125750,63394,201739,3417,12224,53,3023,409600,40.7401909552,-73.9720817718
131149,87305,171998,1846,14900,38,2364,409600,40.7401909552,-73.9720817718
124748,67948,197489,5919,11424,180,1892,409600,40.7401909552,-73.9720817718
65499,82561,240232,3524,10017,94,7673,409600,40.7401909552,-73.9720817718
78278,152413,136723,14672,9104,37,18373,409600,40.7401909602,-73.9731576554
92236,123734,178170,1065,5720,21,8654,409600,40.7401909602,-73.9731576554
11669,225549,105527,33322,7157,53,26323,409600,40.7401909602,-73.9731576554
137715,110127,148086,1198,10233,28,2213,409600,40.7401909602,-73.9731576554
177778,119752,98939,1552,5792,1456,4331,409600,40.7401909752,-73.9763853063
51656,201668,139657,3660,6720,631,5608,409600,40.7401909752,-73.9763853063
55835,219400,119688,2132,8118,600,3827,409600,40.7401909752,-73.9763853063
105757,98988,181684,10926,5322,2264,4659,409600,40.7401909752,-73.9763853063
92148,156214,145885,3239,7819,1622,2673,409600,40.7401909802,-73.9774611899
30782,211621,144825,9847,6332,950,5243,409600,40.7401909802,-73.9774611899
100411,184897,109338,3798,6160,825,4171,409600,40.7401909802,-73.9774611899
45095,227378,114076,10204,9128,781,2938,409600,40.7401909802,-73.9774611899
159126,113768,110612,2184,20100,261,3549,409600,40.7401909902,-73.9796129571
101459,81152,206846,7974,7842,1119,3208,409600,40.7401909902,-73.9796129571
157180,121513,104339,4236,19937,268,2127,409600,40.7401909902,-73.9796129571
214024,108034,65223,1494,19417,204,1204,409600,40.7401909902,-73.9796129571
134792,128247,119216,3984,17227,251,5883,409600,40.7401909952,-73.9806888407
77837,138329,173111,5000,6696,590,8037,409600,40.7401909952,-73.9806888407
116008,143941,127168,2271,15947,298,3967,409600,40.7401909952,-73.9806888407
38412,117056,219201,22245,7481,332,4873,409600,40.7401909952,-73.9806888407
98124,231135,56500,977,12354,28,10482,409600,40.7401910002,-73.9817647243
126645,215753,33855,15118,12355,24,5850,409600,40.7401910002,-73.9817647243
122591,229489,22544,20509,10555,34,3878,409600,40.7401910002,-73.9817647243
156182,237961,3745,368,10018,44,1282,409600,40.7401910002,-73.9817647243
149756,194985,42653,1223,10589,98,10296,409600,40.7401910052,-73.9828406079
172577,142205,77125,2159,6215,40,9279,409600,40.7401910052,-73.9828406079
71579,279321,25501,15777,11114,71,6237,409600,40.7401910052,-73.9828406079
128088,140723,109862,2210,18433,43,10241,409600,40.7401910052,-73.9828406079
126539,50956,208956,11484,8105,248,3312,409600,40.7401910102,-73.9839164916
204223,86066,85351,6406,19360,571,7623,409600,40.7401910102,-73.9839164916
157539,61031,176499,2282,8019,77,4153,409600,40.7401910102,-73.9839164916
63368,163494,120131,29949,24416,377,7865,409600,40.7401910102,-73.9839164916
183140,55523,143190,4633,14019,159,8936,409600,40.7401910151,-73.9849923752
81818,192907,96133,13184,20866,349,4343,409600,40.7401910151,-73.9849923752
115902,166545,96889,6080,20453,68,3663,409600,40.7401910151,-73.9849923752
98834,124019,130119,23301,18631,378,14318,409600,40.7401910151,-73.9849923752
130083,193352,48642,4480,26621,66,6356,409600,40.7401910201,-73.9860682588
154158,109465,105642,21014,15176,137,4008,409600,40.7401910201,-73.9860682588
53489,247386,58751,24903,16796,85,8190,409600,40.7401910201,-73.9860682588
148843,124636,122709,1351,8542,60,3459,409600,40.7401910201,-73.9860682588
175837,102483,88268,3645,32928,22,6417,409600,40.7401910251,-73.9871441424
153401,117808,102978,1840,19862,49,13662,409600,40.7401910251,-73.9871441424
82826,154597,130817,4770,18646,30,17914,409600,40.7401910251,-73.9871441424
144777,62080,179369,3352,11720,40,8262,409600,40.7401910251,-73.9871441424
133700,133393,114007,2175,21426,107,4792,409600,40.7401910301,-73.988220026
161406,182769,44282,2041,14549,192,4361,409600,40.7401910301,-73.988220026
79535,199981,112622,2438,7390,178,7456,409600,40.7401910301,-73.988220026
113227,160419,95424,1551,30811,0,8168,409600,40.7401910301,-73.988220026
162565,58177,177039,706,7844,30,3239,409600,40.7401910351,-73.9892959096
124004,123391,130216,2898,17677,39,11375,409600,40.7401910351,-73.9892959096
193579,65100,131175,1801,11872,142,5931,409600,40.7401910351,-73.9892959096
203213,79316,103582,5588,13591,60,4250,409600,40.7401910351,-73.9892959096
158088,48121,186013,3742,10800,287,2549,409600,40.7401910401,-73.9903717932
197076,42406,145116,6731,15319,260,2692,409600,40.7401910401,-73.9903717932
134751,39623,216738,5121,9468,426,3473,409600,40.7401910401,-73.9903717932
186834,23729,186174,4951,6208,397,1307,409600,40.7401910401,-73.9903717932
97408,123727,156074,4910,11261,546,15674,409600,40.7401910451,-73.9914476769
262863,42201,86759,1930,7133,62,8652,409600,40.7401910451,-73.9914476769
168224,55367,157807,12657,8637,410,6498,409600,40.7401910451,-73.9914476769
115914,104023,162614,4449,17601,82,4917,409600,40.7401910451,-73.9914476769
131025,107717,146185,5251,11481,184,7757,409600,40.7401910501,-73.9925235605
190984,35856,160773,6755,11677,104,3451,409600,40.7401910501,-73.9925235605
95032,60228,218942,19054,12211,361,3772,409600,40.7401910501,-73.9925235605
167870,68708,149172,1592,17697,125,4436,409600,40.7401910501,-73.9925235605
142346,96325,140393,4360,17772,320,8084,409600,40.7401910551,-73.9935994441
121127,134203,125606,4289,13532,158,10685,409600,40.7401910551,-73.9935994441
139480,134672,98282,651,29479,63,6973,409600,40.7401910551,-73.9935994441
132135,91430,134279,28169,15498,408,7681,409600,40.7401910551,-73.9935994441
108032,64961,206588,2600,12031,201,15187,409600,40.7401910601,-73.9946753277
162706,74996,153008,3019,10958,267,4646,409600,40.7401910601,-73.9946753277
147834,72001,157487,2992,13118,847,15321,409600,40.7401910601,-73.9946753277
105249,119341,164712,888,6736,77,12597,409600,40.7401910601,-73.9946753277
88587,163206,116882,7474,19532,231,13688,409600,40.7401910651,-73.9957512113
99819,130276,149328,3608,14414,10,12145,409600,40.7401910651,-73.9957512113
194938,76943,110682,4816,19617,242,2362,409600,40.7401910651,-73.9957512113
68561,115433,172847,16221,16785,37,19716,409600,40.7401910651,-73.9957512113
187638,104483,91052,3031,9653,271,13472,409600,40.7401910701,-73.9968270949
96873,213125,75366,2982,14078,37,7139,409600,40.7401910701,-73.9968270949
32210,242567,110926,2897,7475,43,13482,409600,40.7401910701,-73.9968270949
148280,93677,142261,5540,16489,250,3103,409600,40.7401910701,-73.9968270949
173323,116328,100178,1446,6483,152,11690,409600,40.7401910751,-73.9979029785
49049,219109,123268,1646,7004,44,9480,409600,40.7401910751,-73.9979029785
49608,152020,189588,2136,6471,53,9724,409600,40.7401910751,-73.9979029785
109833,127944,150832,1127,3976,102,15786,409600,40.7401910751,-73.9979029785
92860,158801,135285,4292,7950,182,10230,409600,40.7401910801,-73.9989788622
78504,160577,152736,2248,7398,141,7996,409600,40.7401910801,-73.9989788622
99753,105347,160886,26638,13074,224,3678,409600,40.7401910801,-73.9989788622
91809,122025,184400,1955,5114,108,4189,409600,40.7401910801,-73.9989788622
83046,156388,143289,5285,9806,619,11167,409600,40.7401910851,-74.0000547458
105406,189441,91967,6201,7207,122,9256,409600,40.7401910851,-74.0000547458
95006,141113,149737,11791,6309,401,5243,409600,40.7401910851,-74.0000547458
105184,93475,198820,2118,5618,333,4052,409600,40.7401910851,-74.0000547458
180193,107254,106702,2619,7875,316,4641,409600,40.7401910901,-74.0011306294
38642,127188,226021,3141,5333,550,8725,409600,40.7401910901,-74.0011306294
39791,112872,216623,27925,5494,556,6339,409600,40.7401910901,-74.0011306294
152379,83768,156856,5344,7829,244,3180,409600,40.7401910901,-74.0011306294
70494,284847,31070,4326,12335,2,6526,409600,40.7401910951,-74.002206513
141870,189868,45118,13871,11623,45,7205,409600,40.7401910951,-74.002206513
28643,334020,27796,3763,8318,8,7052,409600,40.7401910951,-74.002206513
98630,177632,105049,2144,6093,50,20002,409600,40.7401910951,-74.002206513
111768,178341,100442,3358,10027,204,5460,409600,40.7401911001,-74.0032823966
108073,59641,218144,1104,1572,1341,19725,409600,40.7401911001,-74.0032823966
46490,73764,261972,18086,3557,890,4841,409600,40.7401911001,-74.0032823966
122220,74916,194032,1355,2969,925,13183,409600,40.7401911001,-74.0032823966
96196,148251,140318,5414,14003,910,4508,409600,40.7401911051,-74.0043582802
